timestamp,Intersection_1_queue,Intersection_1_occupancy,Intersection_1_avg_speed,Intersection_2_queue,Intersection_2_occupancy,Intersection_2_avg_speed,Intersection_3_queue,Intersection_3_occupancy,Intersection_3_avg_speed,Intersection_4_queue,Intersection_4_occupancy,Intersection_4_avg_speed,Intersection_5_queue,Intersection_5_occupancy,Intersection_5_avg_speed,Intersection_6_queue,Intersection_6_occupancy,Intersection_6_avg_speed
2023-10-06 08:10:00,9,24.0,44.8,20,51.8,26.3,19,50.9,26.9,18,48.7,28.4,19,50.5,27.2,11,31.5,39.8
2023-10-06 08:15:00,23,60.6,20.4,13,34.1,38.1,12,32.7,39.0,8,23.3,45.3,15,39.5,34.5,14,38.9,34.9
2023-10-06 08:20:00,12,33.8,38.2,13,34.6,37.7,5,14.3,51.3,7,20.0,47.5,20,52.1,26.1,15,39.0,34.8
2023-10-06 08:25:00,19,50.2,27.3,16,43.8,31.6,18,46.9,29.5,26,67.3,15.9,18,48.6,28.4,13,36.2,36.6
2023-10-06 08:30:00,15,41.0,33.4,17,46.2,30.0,21,54.3,24.5,8,23.1,45.3,21,54.2,24.6,6,17.7,49.0
2023-10-06 08:35:00,13,35.7,36.9,9,24.9,44.1,13,36.0,36.7,21,54.5,24.4,20,52.0,26.0,21,55.9,23.4
2023-10-06 08:40:00,22,57.5,22.3,18,47.8,28.8,16,43.1,31.9,15,38.8,34.8,23,60.6,20.3,20,53.1,25.3
2023-10-06 08:45:00,12,33.3,38.5,15,38.5,35.0,11,29.7,40.8,11,30.5,40.3,13,34.3,37.8,8,21.2,46.5
2023-10-06 08:50:00,3,9.9,54.0,6,17.7,48.8,9,23.9,44.7,14,35.9,36.7,6,16.7,49.5,12,32.1,39.2
2023-10-06 08:55:00,9,24.2,44.4,13,33.7,38.0,20,51.7,26.1,6,16.8,49.4,18,46.3,29.7,12,32.9,38.6
2023-10-06 09:00:00,17,44.3,31.0,22,56.7,22.7,16,41.8,32.6,14,35.8,36.6,18,47.7,28.7,7,18.7,48.1
2023-10-06 09:05:00,16,41.6,32.7,24,60.9,19.9,17,43.1,31.7,7,19.5,47.5,23,59.3,20.9,2,7.7,55.3
2023-10-06 09:10:00,4,11.9,52.5,18,46.2,29.6,23,57.9,21.8,11,29.5,40.8,21,54.6,24.0,10,25.3,43.5
2023-10-06 09:15:00,9,24.2,44.2,6,17.2,48.9,7,19.2,47.5,19,48.9,27.7,25,64.3,17.5,11,29.7,40.5
2023-10-06 09:20:00,10,26.0,42.9,16,42.1,32.2,10,26.5,42.7,15,38.6,34.6,17,44.0,30.9,5,13.1,51.5
2023-10-06 09:25:00,11,28.9,41.0,18,47.2,28.8,14,36.8,35.7,4,12.2,52.1,15,37.8,35.0,14,37.1,35.5
2023-10-06 09:30:00,5,13.4,51.2,18,45.0,30.2,10,25.6,43.1,18,46.8,29.0,5,13.3,51.3,20,51.5,25.8
2023-10-06 09:35:00,9,24.3,43.9,18,45.5,29.8,18,45.5,29.8,13,33.6,37.7,15,38.4,34.6,18,46.4,29.2
2023-10-06 09:40:00,9,22.5,45.1,15,38.8,34.2,12,30.6,39.7,10,25.3,43.2,10,25.1,43.3,12,31.5,39.1
2023-10-06 09:45:00,18,44.6,30.2,13,32.0,38.7,7,18.2,47.9,18,44.3,30.5,14,36.2,35.8,2,5.5,56.4
2023-10-06 09:50:00,18,44.9,30.0,9,23.6,44.2,13,33.7,37.5,12,30.2,39.8,13,33.6,37.6,17,43.5,31.0
2023-10-06 09:55:00,12,30.2,39.7,2,4.0,57.3,14,35.0,36.6,6,14.9,49.9,16,39.5,33.6,14,34.6,36.8
2023-10-06 10:00:00,11,26.2,42.4,15,37.2,35.0,19,46.1,29.1,24,59.8,20.0,12,30.7,39.4,15,38.5,34.2
2023-10-06 10:05:00,14,33.9,37.2,14,34.6,36.7,15,37.7,34.7,13,31.6,38.8,18,45.8,29.2,24,60.9,19.2
2023-10-06 10:10:00,8,19.3,46.9,16,39.9,33.2,16,38.5,34.1,12,30.3,39.5,0,0.0,60.0,8,19.2,47.0
2023-10-06 10:15:00,6,14.1,50.3,5,11.2,52.2,15,36.1,35.7,10,25.2,42.9,14,34.1,37.0,0,0.0,60.0
2023-10-06 10:20:00,7,16.9,48.4,17,40.7,32.5,12,28.2,40.9,20,48.7,27.2,20,49.0,27.0,6,15.2,49.5
2023-10-06 10:25:00,9,21.2,45.5,25,61.6,18.6,8,20.0,46.3,10,22.9,44.4,24,58.8,20.4,16,38.0,34.3
2023-10-06 10:30:00,6,13.1,50.9,13,31.7,38.5,14,34.9,36.4,3,7.3,54.7,17,41.5,31.9,13,30.9,39.0
2023-10-06 10:35:00,14,32.7,37.7,12,29.4,40.0,11,25.3,42.7,8,20.1,46.1,23,55.6,22.5,5,12.1,51.5
2023-10-06 10:40:00,17,41.0,32.2,14,34.7,36.4,23,55.4,22.6,20,50.0,26.2,14,32.6,37.8,4,8.8,53.7
2023-10-06 10:45:00,3,6.1,55.4,25,60.4,19.2,21,50.0,26.1,17,42.4,31.2,12,29.9,39.5,10,24.6,43.1
2023-10-06 10:50:00,13,30.1,39.4,6,14.4,49.9,16,39.2,33.3,11,25.9,42.2,16,37.7,34.3,5,11.0,52.1
2023-10-06 10:55:00,11,26.3,41.9,14,32.6,37.7,15,35.2,35.9,21,50.2,26.0,12,29.5,39.8,16,37.4,34.5
2023-10-06 11:00:00,14,34.5,36.4,8,17.4,47.8,12,28.1,40.7,17,40.6,32.3,8,17.7,47.6,10,23.2,43.9
2023-10-06 11:05:00,12,29.1,40.0,9,21.1,45.3,5,10.4,52.5,11,25.3,42.5,9,21.6,45.0,9,19.9,46.1
2023-10-06 11:10:00,4,7.4,54.5,12,28.4,40.4,11,25.9,42.1,11,26.7,41.6,6,12.5,51.0,8,17.8,47.5
2023-10-06 11:15:00,5,10.1,52.6,20,49.3,26.5,13,30.6,39.0,14,34.0,36.7,15,37.0,34.7,14,33.0,37.3
2023-10-06 11:20:00,12,29.4,39.7,23,56.0,22.0,14,32.4,37.7,7,16.5,48.3,12,29.1,39.9,13,29.6,39.6
2023-10-06 11:25:00,18,44.3,29.8,15,35.6,35.6,15,35.9,35.4,12,28.9,40.0,10,23.5,43.7,13,31.9,38.0
2023-10-06 11:30:00,0,0.0,60.0,10,23.1,43.9,18,42.6,30.9,14,33.4,37.0,9,20.3,45.8,13,31.5,38.3
2023-10-06 11:35:00,14,33.9,36.7,27,66.1,15.2,8,18.3,47.1,2,3.4,57.0,15,36.3,35.1,12,27.6,40.9
2023-10-06 11:40:00,19,46.5,28.3,10,22.3,44.4,8,18.4,47.0,11,25.8,42.1,17,40.4,32.4,6,13.2,50.5
2023-10-06 11:45:00,11,26.3,41.7,9,20.1,45.9,21,50.4,25.7,10,24.1,43.2,5,11.7,51.5,8,17.7,47.5
2023-10-06 11:50:00,16,36.9,34.7,2,2.0,58.0,17,40.2,32.5,18,44.0,29.9,4,9.3,53.1,10,22.7,44.1
2023-10-06 11:55:00,8,18.0,47.2,21,49.5,26.3,10,22.7,44.1,1,0.9,58.7,18,42.9,30.7,25,59.6,19.6
2023-10-06 12:00:00,11,26.8,41.4,18,43.1,30.5,12,27.0,41.3,10,22.8,44.0,4,7.9,54.0,4,8.3,53.7
2023-10-06 12:05:00,2,4.2,56.4,27,64.8,16.0,12,27.0,41.3,9,21.3,45.0,15,36.8,34.7,10,22.3,44.4
2023-10-06 12:10:00,0,0.0,60.0,4,7.7,54.1,12,29.0,39.9,18,43.0,30.6,22,52.8,24.1,13,30.0,39.2
2023-10-06 12:15:00,18,42.7,30.8,21,50.4,25.6,15,35.7,35.5,12,27.9,40.7,22,52.9,24.0,10,24.0,43.3
2023-10-06 12:20:00,6,13.8,50.1,13,29.6,39.5,27,66.6,14.9,23,55.5,22.2,17,39.6,32.8,19,44.7,29.5
2023-10-06 12:25:00,9,21.8,44.8,17,40.7,32.1,13,31.5,38.3,16,38.5,33.6,16,39.2,33.1,10,24.0,43.3
2023-10-06 12:30:00,4,7.8,54.0,2,3.9,56.7,16,38.6,33.6,10,22.5,44.3,26,62.4,17.7,11,25.1,42.5
2023-10-06 12:35:00,4,7.5,54.3,21,50.7,25.5,2,3.4,57.0,14,32.3,37.8,0,0.0,60.0,17,40.9,32.0
2023-10-06 12:40:00,11,26.1,41.9,17,40.5,32.3,9,21.5,45.0,10,23.4,43.7,9,21.8,44.8,23,55.9,22.0
2023-10-06 12:45:00,8,17.8,47.4,12,28.2,40.5,20,47.2,27.8,17,41.7,31.5,17,41.5,31.6,21,49.9,26.0
2023-10-06 12:50:00,15,34.5,36.3,16,38.5,33.6,15,34.9,36.1,4,8.9,53.4,10,23.8,43.5,11,26.8,41.4
2023-10-06 12:55:00,15,35.7,35.5,8,17.4,47.7,0,0.0,60.0,7,16.6,48.3,20,47.5,27.6,12,28.2,40.5
2023-10-06 13:00:00,14,33.8,36.8,9,20.3,45.8,16,39.1,33.3,15,35.8,35.4,12,28.4,40.4,13,29.7,39.5
2023-10-06 13:05:00,14,32.7,37.6,10,22.1,44.6,24,57.9,20.8,20,47.5,27.7,13,31.1,38.6,13,31.3,38.5
2023-10-06 13:10:00,22,52.8,24.1,1,1.4,58.4,0,0.0,59.9,0,0.0,60.0,11,25.1,42.7,7,16.5,48.4
2023-10-06 13:15:00,6,13.3,50.5,18,42.2,31.2,21,52.1,24.7,21,49.9,26.1,9,21.4,45.1,18,43.3,30.5
2023-10-06 13:20:00,12,28.6,40.4,20,47.3,27.9,0,0.0,60.0,12,27.3,41.2,9,21.2,45.3,14,32.5,37.7
2023-10-06 13:25:00,19,46.5,28.4,8,19.0,46.8,18,43.6,30.4,1,1.2,58.6,14,33.6,37.0,12,28.8,40.2
2023-10-06 13:30:00,20,48.6,27.0,15,34.9,36.2,12,29.5,39.8,0,0.0,60.0,8,18.0,47.4,5,10.6,52.4
2023-10-06 13:35:00,4,8.4,53.8,11,25.8,42.3,0,0.0,60.0,3,6.8,54.9,18,44.1,30.1,13,30.7,39.0
2023-10-06 13:40:00,11,25.2,42.7,14,34.8,36.3,15,36.6,35.1,12,29.6,39.7,16,39.7,33.0,1,1.5,58.5
2023-10-06 13:45:00,21,50.4,25.9,9,20.7,45.7,19,47.3,28.0,12,29.1,40.1,19,46.6,28.5,9,21.4,45.3
2023-10-06 13:50:00,16,37.9,34.3,7,17.0,48.2,15,35.7,35.7,16,39.7,33.0,6,13.3,50.7,9,21.8,45.0
2023-10-06 13:55:00,14,33.3,37.3,19,46.2,28.8,16,39.2,33.4,9,22.2,44.8,2,4.9,56.3,14,34.7,36.4
2023-10-06 14:00:00,11,27.3,41.4,12,29.6,39.8,10,24.4,43.3,6,14.0,50.3,13,30.5,39.2,24,58.8,20.4
2023-10-06 14:05:00,10,25.0,42.9,25,61.1,18.9,1,2.9,57.7,10,24.6,43.2,30,74.3,10.1,16,39.4,33.4
2023-10-06 14:10:00,14,35.3,36.1,13,31.7,38.5,17,41.4,32.1,13,31.5,38.7,20,50.0,26.3,21,52.7,24.5
2023-10-06 14:15:00,11,27.4,41.4,7,17.3,48.2,23,57.5,21.4,14,34.7,36.6,9,22.9,44.4,17,40.9,32.4
2023-10-06 14:20:00,13,30.8,39.2,20,49.8,26.5,20,48.4,27.5,8,19.6,46.7,15,37.8,34.5,20,48.3,27.5
2023-10-06 14:25:00,13,32.8,37.9,17,41.1,32.4,1,1.8,58.5,18,45.2,29.7,17,42.6,31.4,24,59.5,20.1
2023-10-06 14:30:00,9,21.7,45.3,17,42.8,31.3,4,9.2,53.7,9,22.6,44.8,5,11.4,52.2,8,20.9,45.9
2023-10-06 14:35:00,16,40.1,33.1,20,50.0,26.5,8,19.5,46.9,8,19.1,47.1,21,52.7,24.7,8,20.2,46.4
2023-10-06 14:40:00,30,76.1,9.2,9,22.6,44.8,3,8.5,54.2,10,24.3,43.7,12,29.9,40.0,17,42.4,31.6
2023-10-06 14:45:00,2,6.0,55.9,12,30.8,39.4,13,33.3,37.7,19,48.8,27.4,12,31.3,39.1,13,32.6,38.2
2023-10-06 14:50:00,15,37.8,34.8,12,30.4,39.7,15,38.8,34.1,12,30.9,39.4,13,33.3,37.8,14,36.2,35.8
2023-10-06 14:55:00,9,21.8,45.5,5,13.8,50.8,5,11.8,52.2,9,22.8,44.8,20,50.4,26.4,12,29.5,40.4
2023-10-06 15:00:00,17,42.2,32.0,12,29.5,40.4,18,45.2,30.0,19,47.4,28.5,9,22.2,45.3,10,24.6,43.7
2023-10-06 15:05:00,14,34.5,37.1,21,53.8,24.2,17,42.8,31.6,26,65.9,16.2,3,8.2,54.7,23,58.1,21.4
2023-10-06 15:10:00,18,45.5,29.8,15,37.6,35.1,10,25.9,42.9,15,37.2,35.4,15,38.9,34.2,7,17.6,48.5
2023-10-06 15:15:00,20,52.0,25.6,5,14.2,50.8,12,31.8,39.0,21,52.9,25.0,1,3.7,57.7,17,44.7,30.4
2023-10-06 15:20:00,15,37.6,35.2,4,11.3,52.7,2,5.4,56.7,20,50.2,26.8,12,30.2,40.2,17,42.5,31.9
2023-10-06 15:25:00,20,52.0,25.7,23,59.9,20.4,12,30.0,40.3,10,25.9,43.1,21,52.8,25.1,4,11.3,52.8
2023-10-06 15:30:00,0,0.1,60.0,13,33.9,37.8,14,35.4,36.8,14,35.7,36.6,17,44.0,31.1,9,22.8,45.2
2023-10-06 15:35:00,23,59.4,20.8,10,25.9,43.2,15,38.1,35.0,6,16.3,49.5,20,51.2,26.3,10,25.6,43.3
2023-10-06 15:40:00,16,41.5,32.8,12,31.8,39.3,16,41.6,32.8,12,32.8,38.6,17,45.2,30.4,17,44.4,30.9
2023-10-06 15:45:00,20,52.4,25.6,5,14.0,51.2,15,39.8,34.0,10,26.8,42.7,28,72.3,12.3,12,30.7,40.1
2023-10-06 15:50:00,6,18.2,48.5,22,57.8,22.0,12,32.5,38.9,11,30.4,40.3,10,27.7,42.1,13,35.2,37.1
2023-10-06 15:55:00,9,24.3,44.4,11,30.9,40.0,16,41.1,33.3,9,25.5,43.6,16,42.7,32.1,5,14.9,50.7
2023-10-06 16:00:00,15,39.2,34.5,22,57.6,22.3,20,52.1,26.0,12,32.8,38.8,11,30.5,40.4,28,71.9,12.7
2023-10-06 16:05:00,14,37.1,36.0,14,38.1,35.3,13,35.9,36.8,17,45.3,30.5,20,51.7,26.3,14,38.4,35.1
2023-10-06 16:10:00,16,41.9,32.9,23,59.1,21.4,16,42.4,32.5,13,35.8,36.9,14,36.7,36.3,17,45.1,30.7
2023-10-06 16:15:00,21,54.1,24.7,16,41.7,33.0,13,35.1,37.4,3,9.9,54.2,24,63.7,18.4,11,29.8,41.0
2023-10-06 16:20:00,4,11.6,53.1,19,50.9,26.9,10,28.4,41.9,10,26.9,42.9,11,30.2,40.7,10,28.3,42.0
2023-10-06 16:25:00,20,53.0,25.6,18,49.1,28.1,17,46.2,30.1,5,15.6,50.5,23,59.5,21.2,26,67.1,16.2
2023-10-06 16:30:00,14,38.7,35.1,18,47.9,29.0,11,30.3,40.8,16,42.3,32.8,18,47.5,29.3,3,9.8,54.4
2023-10-06 16:35:00,13,35.7,37.1,16,44.0,31.6,17,44.6,31.2,17,46.4,30.1,14,38.3,35.4,16,43.0,32.3
2023-10-06 16:40:00,5,16.9,49.7,13,35.5,37.3,14,39.4,34.7,16,42.9,32.4,18,47.1,29.6,7,20.8,47.1
2023-10-06 16:45:00,17,46.7,29.9,26,67.9,15.8,13,34.6,37.9,10,27.4,42.8,16,43.1,32.3,12,33.1,39.0
2023-10-06 16:50:00,0,3.1,59.0,9,25.7,43.9,12,34.4,38.1,16,43.1,32.4,17,44.7,31.3,11,29.8,41.2
2023-10-06 16:55:00,18,49.2,28.3,14,39.6,34.7,11,31.9,39.8,12,32.4,39.5,13,36.4,36.8,8,24.7,44.6
2023-10-06 17:00:00,5,17.2,49.6,15,39.9,34.5,5,14.9,51.1,8,22.6,46.1,10,29.1,41.7,15,40.2,34.3
2023-10-06 17:05:00,15,40.5,34.1,17,45.8,30.6,17,45.5,30.8,19,50.9,27.2,12,34.7,38.0,0,1.2,60.0
2023-10-06 17:10:00,14,38.0,35.8,12,33.4,38.9,16,43.3,32.3,19,52.1,26.4,4,14.6,51.4,13,35.1,37.7
2023-10-06 17:15:00,21,57.4,22.9,16,44.6,31.4,20,52.7,26.0,20,54.1,25.1,20,52.5,26.1,14,38.6,35.4
2023-10-06 17:20:00,13,37.3,36.3,13,37.4,36.2,11,32.0,39.8,11,30.8,40.6,7,21.4,46.9,6,19.6,48.1
2023-10-06 17:25:00,10,29.6,41.4,5,16.3,50.3,26,68.4,15.6,22,57.7,22.7,13,36.7,36.7,24,62.7,19.4
2023-10-06 17:30:00,11,32.4,39.6,15,40.1,34.4,12,34.3,38.3,12,32.6,39.4,18,49.7,28.0,11,31.1,40.4
2023-10-06 17:35:00,22,59.1,21.8,8,23.5,45.5,9,26.9,43.3,18,49.8,28.0,20,52.6,26.1,13,36.4,36.9
2023-10-06 17:40:00,18,48.0,29.2,4,13.9,51.9,9,25.1,44.5,11,32.3,39.6,4,13.3,52.3,11,31.1,40.4
2023-10-06 17:45:00,12,34.1,38.4,15,42.0,33.2,4,13.9,51.9,13,36.5,36.8,14,38.5,35.5,14,38.7,35.4
2023-10-06 17:50:00,13,36.3,36.9,17,47.2,29.7,24,62.8,19.3,0,3.5,58.8,17,46.7,30.0,22,59.5,21.5
2023-10-06 17:55:00,5,16.2,50.3,18,47.6,29.4,23,60.3,20.9,13,35.2,37.6,15,40.5,34.1,29,76.8,9.9
2023-10-06 18:00:00,17,45.5,30.8,18,48.1,29.0,18,48.6,28.7,15,41.0,33.8,22,59.8,21.2,19,50.8,27.2
2023-10-06 18:05:00,4,13.1,52.3,3,10.5,54.1,9,26.1,43.7,12,33.3,38.9,9,27.2,43.0,21,55.8,23.9
2023-10-06 18:10:00,19,50.6,27.3,6,18.9,48.4,25,66.5,16.7,25,65.7,17.3,2,8.6,55.3,25,65.1,17.7
2023-10-06 18:15:00,15,41.1,33.6,26,68.8,15.2,12,33.9,38.4,7,21.7,46.5,19,51.3,26.8,16,42.9,32.4
2023-10-06 18:20:00,29,74.8,11.1,8,23.3,45.5,13,35.0,37.7,11,30.5,40.6,11,30.9,40.4,24,62.6,19.3
2023-10-06 18:25:00,8,22.3,46.1,18,48.0,29.0,23,60.4,20.7,9,25.2,44.1,4,12.4,52.7,19,50.7,27.2
2023-10-06 18:30:00,14,37.1,36.2,10,28.3,42.1,18,48.5,28.6,11,30.1,40.8,13,36.2,36.8,15,40.7,33.8
2023-10-06 18:35:00,25,65.3,17.3,15,39.6,34.5,27,71.4,13.3,20,53.8,25.0,22,56.8,23.0,16,43.6,31.8
2023-10-06 18:40:00,21,56.0,23.5,10,28.6,41.8,16,41.9,33.0,23,60.3,20.7,7,19.2,48.1,3,10.8,53.7
2023-10-06 18:45:00,10,27.4,42.5,17,46.3,29.9,12,31.9,39.5,10,27.4,42.6,28,72.9,12.2,16,42.3,32.6
2023-10-06 18:50:00,15,41.0,33.5,15,39.7,34.3,10,28.4,41.8,10,26.8,42.9,9,25.0,44.1,5,14.5,51.1
2023-10-06 18:55:00,14,37.4,35.8,11,30.6,40.3,3,9.6,54.3,7,20.0,47.4,14,38.6,35.0,4,13.0,52.1
2023-10-06 19:00:00,16,41.3,33.2,8,21.3,46.5,12,32.9,38.8,22,56.7,22.9,7,18.8,48.2,15,40.0,34.0
2023-10-06 19:05:00,10,26.3,43.1,15,40.8,33.4,21,53.9,24.7,21,53.6,24.9,14,37.4,35.7,7,20.1,47.3
2023-10-06 19:10:00,13,35.1,37.2,7,18.3,48.4,17,45.5,30.3,13,34.9,37.3,13,34.5,37.6,14,36.4,36.3
2023-10-06 19:15:00,4,12.2,52.4,16,42.6,32.1,14,36.5,36.2,5,15.2,50.4,5,13.8,51.3,15,38.3,35.0
2023-10-06 19:20:00,14,37.9,35.2,29,75.3,10.3,8,21.0,46.5,6,16.3,49.6,31,78.3,8.3,15,38.6,34.7
2023-10-06 19:25:00,16,42.3,32.2,22,55.8,23.2,15,39.0,34.4,15,38.1,35.0,11,28.2,41.7,8,22.0,45.8
2023-10-06 19:30:00,12,31.9,39.1,18,46.1,29.7,20,50.5,26.7,17,43.5,31.4,11,27.9,41.8,19,48.8,27.9
2023-10-06 19:35:00,4,10.7,53.2,13,33.7,37.9,16,41.4,32.7,1,4.0,57.7,19,49.5,27.3,13,33.6,37.9
2023-10-06 19:40:00,19,49.5,27.3,2,5.6,56.6,14,37.2,35.5,12,29.9,40.4,24,61.9,19.0,16,41.3,32.8
2023-10-06 19:45:00,16,39.8,33.7,5,14.5,50.5,9,22.4,45.3,23,58.6,21.1,20,51.3,26.0,6,16.4,49.3
2023-10-06 19:50:00,9,23.2,44.7,21,53.3,24.6,19,47.1,28.8,12,30.8,39.6,6,16.1,49.5,12,31.4,39.2
2023-10-06 19:55:00,12,29.6,40.4,9,21.9,45.5,0,0.0,60.0,22,56.1,22.7,15,37.0,35.5,20,50.2,26.6
2023-10-06 20:00:00,4,11.0,52.8,9,23.0,44.7,15,39.2,33.9,17,43.2,31.3,2,5.3,56.6,19,48.0,28.1
2023-10-06 20:05:00,7,17.8,48.1,12,30.7,39.6,29,71.8,12.2,7,16.9,48.7,19,46.7,28.9,8,21.3,45.9
2023-10-06 20:10:00,10,24.9,43.4,7,17.0,48.7,4,10.3,53.1,11,28.5,41.0,3,8.4,54.4,10,24.7,43.5
2023-10-06 20:15:00,20,51.1,25.9,6,14.3,50.4,12,29.0,40.6,12,30.7,39.5,8,20.6,46.2,7,17.8,48.1
2023-10-06 20:20:00,9,22.8,44.7,13,31.6,38.8,13,32.3,38.4,7,18.1,47.8,13,32.4,38.3,9,22.6,44.9
2023-10-06 20:25:00,17,41.7,32.0,8,18.8,47.3,10,25.2,43.1,7,17.6,48.1,16,38.8,34.0,5,11.2,52.4
2023-10-06 20:30:00,10,23.8,43.9,8,20.8,46.0,19,47.4,28.2,22,54.5,23.5,11,28.0,41.2,12,29.8,39.9
2023-10-06 20:35:00,14,35.4,36.2,8,19.9,46.5,16,38.7,33.9,7,17.0,48.4,22,54.4,23.5,17,41.2,32.3
2023-10-06 20:40:00,12,29.3,40.2,16,39.3,33.6,14,33.7,37.3,19,47.6,28.0,17,42.3,31.6,8,19.7,46.6
2023-10-06 20:45:00,18,44.3,30.2,11,27.7,41.2,18,43.2,30.9,10,24.7,43.3,17,40.9,32.5,12,29.8,39.8
2023-10-06 20:50:00,9,23.0,44.4,12,28.3,40.8,13,31.2,38.8,13,30.6,39.3,5,12.6,51.3,11,27.7,41.2
2023-10-06 20:55:00,3,7.2,54.8,16,39.7,33.1,32,78.5,7.3,16,39.2,33.5,23,56.3,22.1,19,46.6,28.6
2023-10-06 21:00:00,4,9.9,53.0,12,28.5,40.6,14,32.9,37.7,9,21.6,45.2,8,18.5,47.2,9,21.4,45.3
2023-10-06 21:05:00,9,22.4,44.6,11,26.2,42.1,14,33.3,37.3,16,38.9,33.6,23,56.5,21.9,9,21.8,45.0
2023-10-06 21:10:00,5,11.5,51.9,15,37.3,34.7,2,4.6,56.5,0,0.0,59.8,25,60.6,19.2,7,17.5,47.8
2023-10-06 21:15:00,15,36.2,35.4,17,40.1,32.8,9,21.9,44.9,15,36.7,35.1,16,37.8,34.3,6,13.0,50.8
2023-10-06 21:20:00,10,22.9,44.2,12,27.7,41.0,19,47.1,28.1,0,0.0,60.0,19,45.4,29.2,16,37.8,34.3
2023-10-06 21:25:00,27,65.4,15.9,13,31.0,38.8,4,9.7,53.0,11,26.4,41.9,0,0.0,60.0,12,27.7,41.0
2023-10-06 21:30:00,2,3.6,57.1,8,17.9,47.5,0,0.0,60.0,18,42.4,31.1,11,26.7,41.6,13,30.4,39.1
2023-10-06 21:35:00,14,32.5,37.7,7,16.6,48.4,13,30.0,39.4,16,38.8,33.5,19,46.0,28.7,20,48.6,27.0
2023-10-06 21:40:00,6,12.5,51.1,17,40.9,32.1,21,49.9,26.1,5,9.9,52.8,18,43.2,30.6,20,49.4,26.5
2023-10-06 21:45:00,9,21.9,44.8,15,35.9,35.4,13,29.9,39.4,5,11.7,51.6,5,11.0,52.1,2,4.6,56.3
2023-10-06 21:50:00,13,31.3,38.5,15,36.0,35.4,10,24.1,43.3,8,18.8,46.8,11,24.7,42.9,16,38.9,33.4
2023-10-06 21:55:00,0,0.0,60.0,14,33.3,37.2,1,1.2,58.6,13,31.8,38.1,0,0.0,60.0,14,32.4,37.7
2023-10-06 22:00:00,14,32.5,37.7,13,29.6,39.6,15,35.7,35.5,0,0.0,60.0,15,35.1,35.9,10,22.0,44.6
2023-10-06 22:05:00,23,54.4,22.5,16,36.3,34.6,16,35.8,35.0,12,25.7,41.7,0,0.0,60.0,14,30.8,38.3
2023-10-06 22:10:00,9,19.0,46.1,17,39.8,32.3,1,0.0,59.4,14,30.5,38.5,18,42.7,30.3,1,0.0,58.9
2023-10-06 22:15:00,13,29.6,39.0,17,39.4,32.5,18,42.7,30.3,10,21.5,44.5,19,43.5,29.8,20,47.7,27.0
2023-10-06 22:20:00,18,41.0,31.4,11,24.1,42.7,16,37.1,34.0,15,33.5,36.4,9,18.5,46.4,15,33.4,36.5
2023-10-06 22:25:00,11,23.1,43.3,20,46.4,27.8,18,42.6,30.4,13,28.9,39.5,15,33.4,36.5,6,12.6,50.4
2023-10-06 22:30:00,8,16.8,47.5,13,29.0,39.5,15,34.3,35.9,8,17.4,47.2,10,22.3,43.9,8,16.7,47.6
2023-10-06 22:35:00,0,0.0,60.0,15,35.0,35.4,16,35.3,35.2,0,0.0,60.0,13,29.1,39.3,1,0.0,58.8
2023-10-06 22:40:00,15,35.0,35.4,13,29.7,39.0,15,33.2,36.6,12,27.4,40.5,5,8.2,53.3,10,20.7,44.9
2023-10-06 22:45:00,11,23.7,42.9,13,29.1,39.3,17,38.4,33.1,6,11.1,51.3,15,34.7,35.6,9,18.1,46.6
2023-10-06 22:50:00,5,10.2,52.0,7,14.3,49.2,1,0.0,60.0,8,16.7,47.6,2,0.7,58.2,4,5.5,55.1
2023-10-06 22:55:00,12,27.2,40.6,16,35.8,34.8,3,2.8,56.9,14,32.5,37.1,1,0.0,60.0,16,37.0,34.1
2023-10-06 23:00:00,8,16.5,47.7,29,68.0,13.4,7,14.2,49.2,20,46.5,27.7,11,23.4,43.1,19,44.4,29.1
2023-10-06 23:05:00,8,17.3,47.2,9,19.6,45.6,11,23.3,43.2,11,24.7,42.3,10,22.1,44.0,11,24.8,42.2
2023-10-06 23:10:00,15,34.3,35.8,12,26.3,41.2,14,31.0,38.0,15,33.5,36.4,13,29.3,39.2,10,20.6,44.9
2023-10-06 23:15:00,4,5.1,55.3,9,18.5,46.4,13,30.1,38.7,3,3.5,56.3,8,15.4,48.4,14,31.7,37.6
2023-10-06 23:20:00,18,40.9,31.4,9,17.9,46.8,18,41.9,30.7,13,28.9,39.5,23,53.5,23.1,11,24.9,42.1
2023-10-06 23:25:00,3,4.2,55.9,21,48.3,26.5,18,42.4,30.4,11,24.3,42.5,12,27.6,40.3,5,8.9,52.7
2023-10-06 23:30:00,8,15.2,48.6,7,15.0,48.7,6,12.0,50.7,19,43.6,29.6,13,28.6,39.6,8,15.3,48.5
2023-10-06 23:35:00,23,54.0,22.7,9,18.0,46.7,13,28.7,39.6,8,17.0,47.3,13,28.1,40.0,10,20.7,44.9
2023-10-06 23:40:00,18,42.0,30.7,2,1.3,57.8,6,12.4,50.4,10,21.5,44.4,18,40.1,31.9,13,28.8,39.5
2023-10-06 23:45:00,12,26.6,41.0,7,13.7,49.5,10,22.3,43.8,18,41.0,31.4,15,33.7,36.2,12,25.2,41.9
